"","X.1","Longitude","Latitude","Reference","Gear_Type","month","year","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Temperature.Min","Salinity.Min","Dissolved.oxygen.Min","BottomVegCover","Hill0_raw","SeagrassCover","ID","X","Y","thinning","Effort"
"104",104,-84.901817,29.666967,"APM2007020403","OtterTrawl",2,2007,1,0,0,0,0,0,0,-2.4,1.48310947418213,55.6605987548828,0.0364870838820934,15.6022043228149,31.6723823547363,194.979965209961,0,12,0,1539,122278.676406404,3288255.59284482,1,NA
"105",105,-84.878683,29.67905,"APM2007020405","OtterTrawl",2,2007,0,1,0,0,0,0,0,-3.9,1.75508403778076,53.0252723693848,0.0358135588467121,15.5337800979614,31.7107181549072,194.795455932617,0,14,0,1540,124564.950419923,3289520.55718847,1,NA
"106",106,-84.8749,29.714433,"APM2007020406","OtterTrawl",2,2007,0,1,0,0,0,0,0,-1.8,1.57963931560516,50.3475379943848,0.0349172875285149,15.4342775344849,30.4423046112061,194.566040039062,0,7,0,1541,125063.123188863,3293433.40143631,1,NA
"107",107,-85.027767,29.612167,"APM2007020904","OtterTrawl",2,2007,1,1,0,0,0,0,0,-3.6,1.60317385196686,69.0669097900391,0.0388009138405323,15.8398303985596,30.7277202606201,195.517242431641,0,11,0,1549,109864.029742363,3282594.55292936,1,NA
"108",108,-85.0487,29.65165,"APM2007020906","OtterTrawl",2,2007,1,1,0,0,0,0,0,-2.2,3.01361274719238,68.0671539306641,0.0383419990539551,15.8457527160645,30.013111114502,195.545227050781,0,1,0,1551,107987.991734707,3287045.76046394,1,NA
"109",109,-84.728767,29.74445,"APM2007030703","OtterTrawl",3,2007,1,0,0,0,0,0,0,-2.7,0.80749785900116,37.3026466369629,0.0332365520298481,15.2410116195679,32.3298797607422,194.252227783203,0,5,0,1574,139321.042855726,3296296.89433776,1,NA
"110",110,-84.803467,29.745983,"APM2007030705","OtterTrawl",3,2007,1,1,0,0,0,0,0,-2.8,2.12393856048584,42.7534942626953,0.0338292382657528,15.3917713165283,30.6217613220215,194.425201416016,0,7,0,1575,132095.642676683,3296703.10512786,1,NA
"111",111,-84.78345,29.76915,"APM2007030706","OtterTrawl",3,2007,1,0,0,0,0,0,0,-2.9,0.806238412857056,39.6476173400879,0.0332913510501385,15.3689765930176,30.8040294647217,194.356063842773,0,10,0,1576,134117.652879857,3299209.21605841,1,NA
"112",112,-84.986733,29.6208,"APM2007031002","OtterTrawl",3,2007,1,0,0,0,0,0,0,-3.7,1.4867422580719,65.2949752807617,0.0375655330717564,15.7721090316772,30.3374080657959,195.337493896484,0,14,0,1579,113874.957408437,3283414.5956889,1,NA
"113",113,-85.036917,29.642117,"APM2007040204","OtterTrawl",4,2007,0,1,0,0,0,0,0,-2.9,4.45507621765137,67.7822647094727,0.038396492600441,15.8277015686035,30.0470581054688,195.499374389648,0,15,0,1584,109092.92028503,3285948.20816677,1,NA
"114",114,-84.954233,29.689333,"APM2007040206","OtterTrawl",4,2007,0,1,0,0,0,0,0,-2.4,4.40490245819092,58.2123908996582,0.0376964695751667,15.629186630249,30.3101768493652,195.170532226562,0,12,0,1585,117285.279514809,3290909.43103297,1,NA
"115",115,-84.9125,29.706783,"APM2007040207","OtterTrawl",4,2007,0,1,0,0,0,0,0,-2,2.61254525184631,53.7483329772949,0.0363940075039864,15.513599395752,30.4009113311768,194.841247558594,0,12,0,1586,121393.28341456,3292707.58562098,1,NA
"116",116,-84.8389,29.713433,"APM2007040906","OtterTrawl",4,2007,1,1,0,0,0,0,0,-3.1,4.08536195755005,47.6356010437012,0.034533254802227,15.4046268463135,30.4973373413086,194.488922119141,0,13,0,1597,128545.489474447,3293205.97404555,1,NA
"117",117,-84.9681,29.621067,"APM2007050104","OtterTrawl",5,2007,1,1,0,0,0,0,0,-3.1,0.722720146179199,63.8231430053711,0.0370922088623047,15.747483253479,30.3724193572998,195.271499633789,0,26,0,1598,115682.11452783,3283382.145121,1,NA
"118",118,-84.918267,29.6564,"APM2007050105","OtterTrawl",5,2007,1,0,0,0,0,0,0,-2.8,0.83135312795639,57.610481262207,0.0367684252560139,15.6471672058105,31.5080528259277,195.08625793457,0,21,0,1599,120645.201767116,3287137.25390992,1,NA
"119",119,-84.729,29.745967,"APM2007050204","OtterTrawl",5,2007,1,0,0,0,0,0,0,-2.7,0.961822271347046,37.1756362915039,0.0331782773137093,15.2375936508179,32.2797203063965,194.242126464844,0,15,0,1601,139303.930167709,3296465.89506276,1,NA
"120",120,-84.797817,29.72865,"APM2007060402","OtterTrawl",6,2007,1,0,0,0,0,0,0,-3.9,3.10714912414551,43.5007591247559,0.03393529728055,15.3786497116089,30.5940856933594,194.405578613281,0,9,0,1626,132579.258855311,3294762.35925884,1,NA
"121",121,-84.64445,29.823883,"APM2007060410","OtterTrawl",6,2007,1,1,0,0,0,0,0,-3.6,2.52146100997925,25.3570899963379,0.0304737035185099,15.0065031051636,31.0908470153809,193.784042358398,0,6,0,1630,147761.369434184,3304846.60489898,1,NA
"122",122,-84.89675,29.661383,"APM2007060601","OtterTrawl",6,2007,1,1,0,0,0,0,0,-1.9,0.690422892570496,55.6839942932129,0.0364932492375374,15.6127309799194,31.9981575012207,194.993469238281,0,8,0,1636,122748.700306823,3287619.57483272,1,NA
"123",123,-85.065033,29.632633,"APM2007070401","OtterTrawl",7,2007,1,0,0,0,0,0,0,-3.1,2.15567016601562,70.5438232421875,0.0389557741582394,15.8615274429321,29.965217590332,195.5791015625,0,32,0,1644,106331.041853065,3284991.44685838,1,NA
"124",124,-84.974167,29.616133,"APM2007070405","OtterTrawl",7,2007,1,0,0,0,0,0,0,-1.9,0.521485686302185,64.6109848022461,0.0375509820878506,15.7579517364502,30.60986328125,195.307373046875,0,28,0,1647,115075.234741782,3282854.95072424,1,NA
"125",125,-84.779083,29.76575,"APM2007070504","OtterTrawl",7,2007,1,0,0,0,0,0,0,-3,1.37047517299652,39.4838790893555,0.0332591347396374,15.3527231216431,30.8890933990479,194.336837768555,0,10,0,1651,134527.912150115,3298818.19460356,1,NA
"126",126,-84.939833,29.701067,"APM2007070602","OtterTrawl",7,2007,0,1,0,0,0,0,0,-2.3,4.38478660583496,56.2747421264648,0.0373790413141251,15.5814256668091,30.3863620758057,195.057052612305,0,23,0,1653,118724.541146764,3292163.50059336,1,NA
"127",127,-84.852033,29.73185,"APM2007070604","OtterTrawl",7,2007,0,1,0,0,0,0,0,-3.7,1.72359132766724,47.4374122619629,0.0345481000840664,15.4226369857788,30.5115852355957,194.541473388672,0,19,0,1654,127341.957363299,3295291.37353319,1,NA
"128",128,-85.049,29.666967,"APM2007080902","OtterTrawl",8,2007,1,1,0,0,0,0,0,-2.3,2.04120254516602,67.1371841430664,0.0380085036158562,15.8479413986206,30.0114479064941,195.555358886719,0,24,0,1679,108018.445175017,3288746.11655461,1,NA
"129",129,-85.025717,29.6415,"APM2007080903","OtterTrawl",8,2007,1,1,0,0,0,0,0,-2.3,4.26457691192627,66.9233322143555,0.0381849408149719,15.8102407455444,30.0716934204102,195.457489013672,0,20,0,1680,110175.986994304,3285841.92117752,1,NA
"130",130,-85.01385,29.610467,"APM2007080905","OtterTrawl",8,2007,1,1,0,0,0,0,0,-2.6,0.66645210981369,68.0830917358398,0.0386005155742168,15.8213720321655,30.835018157959,195.472427368164,0,29,0,1681,111206.651299638,3282359.09069439,1,NA
"131",131,-84.7878,29.706917,"APM2007080906","OtterTrawl",8,2007,1,1,0,0,0,0,0,-2,0.985170841217041,44.3348846435547,0.0341670252382755,15.3599910736084,30.7893505096436,194.397659301758,0,12,0,1682,133469.955452391,3292319.691561,1,NA
"132",132,-84.860917,29.68935,"APM2007080907","OtterTrawl",8,2007,1,1,0,0,0,0,0,-3.8,2.1489372253418,51.0068626403809,0.0353707112371922,15.4718227386475,31.3301563262939,194.65608215332,0,20,0,1683,126324.127328858,3290605.51341688,1,NA
"133",133,-84.870433,29.710167,"APM2007080908","OtterTrawl",8,2007,0,1,0,0,0,0,0,-2.4,2.18746900558472,50.3041877746582,0.0348967984318733,15.4294195175171,30.4411964416504,194.550003051758,0,23,0,1684,125479.819443901,3292945.64743266,1,NA
"134",134,-84.9785,29.72785,"APM2007090508","OtterTrawl",9,2007,1,0,0,0,0,0,0,-3,0.304357945919037,57.7892036437988,0.0375993177294731,15.6831703186035,30.2405223846436,195.296371459961,0,11,0,1695,115081.929477638,3295263.23856021,1,NA
"135",135,-84.9415,29.696917,"APM2007090704","OtterTrawl",9,2007,1,1,0,0,0,0,0,-2.1,4.77375936508179,56.6779975891113,0.0373956859111786,15.5925359725952,30.4128112792969,195.076843261719,0,11,0,1696,118547.371242417,3291708.62081029,1,NA
"136",136,-84.9589,29.667817,"APM2007090705","OtterTrawl",9,2007,0,1,0,0,0,0,0,-2.7,4.1357741355896,59.9782905578613,0.0373877808451653,15.6694974899292,30.2400093078613,195.205917358398,0,19,0,1697,116751.417095495,3288537.96552029,1,NA
"137",137,-85.005933,29.692567,"APM2007091107","OtterTrawl",9,2007,0,1,0,0,0,0,0,-2.2,2.30933213233948,62.1193313598633,0.0375806950032711,15.7478723526001,30.1337814331055,195.391677856445,0,13,0,1708,112289.730837084,3291440.80328266,1,NA
"138",138,-84.576717,29.838917,"APM2007100404","OtterTrawl",10,2007,1,0,0,0,0,0,0,-3.8,1.29445600509644,19.5668067932129,0.0294680614024401,14.869532585144,31.9931106567383,193.560684204102,0,5,0,1713,154364.028258143,3306308.52235153,1,NA
"139",139,-84.587267,29.867917,"APM2007100405","OtterTrawl",10,2007,1,0,0,0,0,0,0,-2.2,1.52799892425537,17.9433174133301,0.0292709935456514,14.8822240829468,31.3343524932861,193.50749206543,0,12,0,1714,153444.233158448,3309556.86164777,1,NA
"140",140,-84.972267,29.653983,"APM2007100501","OtterTrawl",10,2007,0,1,0,0,0,0,0,-2.8,4.07346630096436,61.9579849243164,0.0372977890074253,15.7141437530518,30.1951084136963,195.262985229492,0,11,0,1717,115403.597354304,3287047.67078223,1,NA
"141",141,-84.953483,29.6375,"APM2007100502","OtterTrawl",10,2007,0,1,0,0,0,0,0,-2.9,1.60411298274994,61.6028938293457,0.036811139434576,15.7118301391602,30.4012107849121,195.213424682617,0,8,0,1718,117161.247000109,3285156.6955885,1,NA
"142",142,-84.989167,29.635833,"APM2007100503","OtterTrawl",10,2007,0,1,0,0,0,0,0,-3.1,3.12885355949402,64.4189529418945,0.0374477952718735,15.7600002288818,30.1459560394287,195.32780456543,0,15,0,1719,113696.521084976,3285090.48860064,1,NA
"143",143,-85.03845,29.623617,"APM2007100505","OtterTrawl",10,2007,1,1,0,0,0,0,0,-2.4,2.47409820556641,69.1225128173828,0.0387986376881599,15.833794593811,30.115686416626,195.504165649414,0,5,0,1721,108872.700064783,3283900.9383157,1,NA
"144",144,-84.778883,29.708167,"APM2007100601","OtterTrawl",10,2007,1,0,0,0,0,0,0,-3.1,0.245238810777664,43.5559234619141,0.0341600626707077,15.353419303894,31.1435050964355,194.405563354492,0,17,0,1722,134337.997773936,3292430.05194213,1,NA
"145",145,-84.802033,29.7639,"APM2007100603","OtterTrawl",10,2007,0,1,0,0,0,0,0,-2.2,0.468849420547485,41.4547348022461,0.0336315631866455,15.3991031646729,30.661994934082,194.425384521484,0,13,0,1724,132300.007467779,3298686.03595077,1,NA
"146",146,-85.0594,29.661033,"APM2007110906","OtterTrawl",11,2007,1,1,0,0,0,0,0,-2.4,1.56839859485626,68.3705749511719,0.0382507182657719,15.8661060333252,29.9747123718262,195.591934204102,0,4,0,1752,106987.638943029,3288123.11844062,1,NA
"147",147,-84.982433,29.615833,"APM2007111001","OtterTrawl",11,2007,1,1,0,0,0,0,0,-3.6,0.841996252536774,65.2477951049805,0.0377274043858051,15.7694807052612,30.5954837799072,195.3369140625,0,7,0,1753,114272.80876839,3282849.20845025,1,NA
"148",148,-84.7722,29.741167,"APM2007111102","OtterTrawl",11,2007,1,0,0,0,0,0,0,-2.7,2.88555288314819,40.6869812011719,0.0336111411452293,15.3390016555786,31.1904392242432,194.354141235352,0,4,0,1756,135104.826161833,3296069.4588402,1,NA
"149",149,-84.7924,29.732667,"APM2007111103","OtterTrawl",11,2007,1,0,0,0,0,0,0,-3,3.12674593925476,42.7705841064453,0.0338222794234753,15.376181602478,30.612735748291,194.391693115234,0,3,0,1757,133118.368106734,3295190.70397426,1,NA
"150",150,-84.858917,29.698783,"APM2007111104","OtterTrawl",11,2007,1,1,0,0,0,0,0,-3,3.07816100120544,50.1871948242188,0.0350785739719868,15.4440660476685,30.9080200195312,194.587646484375,0,5,0,1758,126552.811631598,3291645.45984738,1,NA
"151",151,-84.930717,29.680433,"APM2007111105","OtterTrawl",11,2007,1,1,0,0,0,0,0,-2,3.68739199638367,56.9507827758789,0.0369828343391418,15.6079740524292,30.7514400482178,195.054397583008,0,10,0,1759,119529.53971497,3289844.33936991,1,NA
"152",152,-84.95985,29.709167,"APM2007111106","OtterTrawl",11,2007,0,1,0,0,0,0,0,-1.8,2.5322380065918,57.3296775817871,0.03812450543046,15.6115407943726,30.2806282043457,195.189651489258,0,13,0,1760,116816.65385474,3293128.43147321,1,NA
"153",153,-84.929333,29.73445,"APM2007120801","OtterTrawl",12,2007,0,1,0,0,0,0,0,-2,1.53454053401947,53.3708419799805,0.0366738438606262,15.5737533569336,30.3717575073242,195.011352539062,0,5,0,1774,119867.595383676,3295832.24739885,1,NA
"154",154,-84.906833,29.70925,"APM2007120802","OtterTrawl",12,2007,0,1,0,0,0,0,0,-2.1,2.07145762443542,53.1944999694824,0.0361807867884636,15.500412940979,30.3754901885986,194.799240112305,0,7,0,1775,121951.368807,3292962.67490745,1,NA
"155",155,-84.835733,29.709283,"APM2007120804","OtterTrawl",12,2007,1,1,0,0,0,0,0,-2.6,3.64115405082703,47.6659660339355,0.0345307551324368,15.4001407623291,30.4942855834961,194.477798461914,0,8,0,1776,128836.866831439,3292735.41663437,1,NA
"156",156,-84.7856,29.704517,"APM2007120809","OtterTrawl",12,2007,1,1,0,0,0,0,0,-2.5,0.72578227519989,44.3440017700195,0.0343006402254105,15.3577222824097,31.0054988861084,194.408203125,0,9,0,1777,133674.269869819,3292046.47857701,1,NA
"157",157,-85.03345,29.679467,"APM2007120905","OtterTrawl",12,2007,1,0,0,0,0,0,0,-1.8,3.23306059837341,65.1605377197266,0.0376580692827702,15.8172025680542,30.0565319061279,195.501846313477,0,7,0,1779,109573.5227504,3290080.22435638,1,NA
"158",158,-85.053617,29.6243,"APM2008010409","OtterTrawl",1,2008,1,0,0,0,0,0,0,-2.7,2.0718686580658,70.2329864501953,0.0390137434005737,15.8481550216675,30.0306758880615,195.543991088867,0,15,0,1786,107405.158510313,3284028.11831894,1,NA
"159",159,-85.028683,29.677283,"APM2008010901","OtterTrawl",1,2008,0,1,0,0,0,0,0,-1.8,3.53326630592346,64.9074325561523,0.0376936048269272,15.8067636489868,30.0692443847656,195.480895996094,0,14,0,1787,110026.895509725,3289821.80908529,1,NA
"160",160,-84.976683,29.672483,"APM2008010902","OtterTrawl",1,2008,0,1,0,0,0,0,0,-2,4.97951507568359,61.000358581543,0.0375514551997185,15.6983556747437,30.2010440826416,195.272323608398,0,13,0,1788,115046.298417062,3289114.76287194,1,NA
"161",161,-84.907417,29.68395,"APM2008010907","OtterTrawl",1,2008,0,1,0,0,0,0,0,-2.6,3.36571621894836,54.9236106872559,0.0364155136048794,15.564510345459,31.0736522674561,194.918411254883,0,9,0,1791,121799.839442369,3290157.9302649,1,NA
"162",162,-84.806333,29.744433,"APM2008011004","OtterTrawl",1,2008,1,0,0,0,0,0,0,-2,2.1648473739624,43.0582046508789,0.033877607434988,15.3928480148315,30.6139430999756,194.431579589844,0,6,0,1795,131812.534266253,3296540.3200844,1,NA
"163",163,-84.997767,29.677883,"APM2008020501","OtterTrawl",2,2008,1,1,0,0,0,0,0,-1.8,3.98512506484985,62.3828964233398,0.0376351028680801,15.7394895553589,30.149055480957,195.357574462891,0,7,0,1803,113024.34315505,3289784.33066707,1,NA
"164",164,-85.014567,29.644183,"APM2008020502","OtterTrawl",2,2008,1,1,0,0,0,0,0,-2.9,4.40183353424072,65.8593673706055,0.0379448011517525,15.7923069000244,30.0956192016602,195.419418334961,0,10,0,1804,111266.921999656,3286102.01775713,1,NA
"165",165,-85.065517,29.658367,"APM2008020506","OtterTrawl",2,2008,0,1,0,0,0,0,0,-1.9,1.60314893722534,68.9956741333008,0.0383690446615219,15.8751239776611,29.9552879333496,195.610900878906,0,11,0,1805,106384.505791811,3287848.16998515,1,NA
"166",166,-85.0189,29.683717,"APM2008020507","OtterTrawl",2,2008,1,1,0,0,0,0,0,-1.9,3.09179925918579,63.6907119750977,0.0376040302217007,15.7823600769043,30.0966987609863,195.442245483398,0,11,0,1806,110999.512781177,3290502.60368075,1,NA
"167",167,-84.967,29.701067,"APM2008020508","OtterTrawl",2,2008,1,1,0,0,0,0,0,-1.8,2.64526653289795,58.4514236450195,0.0379358269274235,15.6404819488525,30.2502708435059,195.223876953125,0,9,0,1807,116093.322314021,3292253.60094795,1,NA
"168",168,-84.711083,29.7537,"APM2008020803","OtterTrawl",2,2008,1,1,0,0,0,0,0,-3.2,0.304309129714966,35.3753471374512,0.032727412879467,15.1764831542969,32.4423713684082,194.142425537109,0,4,0,1813,141065.8424512,3297267.71222161,1,NA
"169",169,-84.925267,29.740767,"APM2008030107","OtterTrawl",3,2008,1,0,0,0,0,0,0,-2.2,1.40176737308502,52.6279907226562,0.0364377275109291,15.5702476501465,30.3897399902344,194.991744995117,0,13,0,1818,120285.116300208,3296519.62994714,1,NA
"170",170,-84.866883,29.717917,"APM2008030302","OtterTrawl",3,2008,0,1,0,0,0,0,0,-2.5,1.99628472328186,49.5447120666504,0.0348149240016937,15.4293270111084,30.4603748321533,194.555572509766,0,2,0,1822,125852.404894024,3293793.85279964,1,NA
"171",171,-84.94895,29.6931,"APM2008030304","OtterTrawl",3,2008,0,1,0,0,0,0,0,-2.1,4.5020489692688,57.5376434326172,0.0375791452825069,15.6135873794556,30.3689403533936,195.131561279297,0,15,0,1823,117811.305484468,3291309.82526688,1,NA
"172",172,-84.765267,29.774917,"APM2008030401","OtterTrawl",3,2008,1,0,0,0,0,0,0,-2.1,1.08234906196594,37.8405303955078,0.0328603014349937,15.3059911727905,30.9961128234863,194.256454467773,0,18,0,1824,135898.258523787,3299791.28919963,1,NA
"173",173,-84.788133,29.709017,"APM2008030406","OtterTrawl",3,2008,1,0,0,0,0,0,0,-1.9,1.0722519159317,44.148609161377,0.0340895690023899,15.3608570098877,30.7285289764404,194.393630981445,0,16,0,1829,133445.352230879,3292553.69697031,1,NA
"174",174,-85.023217,29.683667,"APM2008040101","OtterTrawl",4,2008,1,1,0,0,0,0,0,-2,2.93532276153564,64.0282821655273,0.0375982187688351,15.7918701171875,30.0856151580811,195.459243774414,0,14,0,1840,110581.113080432,3290511.61519845,1,NA
"175",175,-84.996667,29.626833,"APM2008040102","OtterTrawl",4,2008,0,1,0,0,0,0,0,-3.2,2.34429812431335,65.6130294799805,0.0376084074378014,15.7782192230225,30.125581741333,195.354736328125,0,20,0,1841,112935.137938963,3284117.11259165,1,NA
"176",176,-84.9558,29.625133,"APM2008040104","OtterTrawl",4,2008,0,1,0,0,0,0,0,-3,0.604811012744904,62.5852546691895,0.0365905351936817,15.7326879501343,30.3384590148926,195.22575378418,0,19,0,1842,116889.786972969,3283792.40380455,1,NA
"177",177,-84.920783,29.677517,"APM2008040105","OtterTrawl",4,2008,1,1,0,0,0,0,0,-2.7,3.22350716590881,56.3449974060059,0.0367567129433155,15.5989389419556,30.9815406799316,195.012512207031,0,10,0,1843,120480.885922945,3289488.1496287,1,NA
"178",178,-84.82775,29.7161,"APM2008040205","OtterTrawl",4,2008,1,1,0,0,0,0,0,-3.4,3.83709931373596,46.6371612548828,0.0343943871557713,15.39684009552,30.5195026397705,194.468109130859,0,18,0,1845,129635.005830299,3293465.96514265,1,NA
"179",179,-84.8646,29.721183,"APM2008040206","OtterTrawl",4,2008,1,0,0,0,0,0,0,-2.9,2.11684417724609,49.1284370422363,0.0347660630941391,15.4285011291504,30.4706058502197,194.555404663086,0,14,0,1846,126085.606061534,3294148.75285573,1,NA
"180",180,-84.615967,29.863833,"APM2008050704","OtterTrawl",5,2008,1,0,0,1,1,0,0,-1.2,0.258605033159256,20.4128532409668,0.0299905855208635,14.9838361740112,31.2663097381592,193.666442871094,100,19,100,1867,150655.491121031,3309190.84273816,1,NA
"181",181,-84.815483,29.7412,"APM2008051301","OtterTrawl",5,2008,1,0,0,0,0,0,0,-3,2.10065460205078,43.9897613525391,0.0340249314904213,15.398229598999,30.5913524627686,194.455032348633,0,10,0,1874,130914.918699396,3296210.95793524,1,NA
"182",182,-84.93215,29.64695,"APM2008051307","OtterTrawl",5,2008,1,0,0,1,0,0,1,-1.4,0.702482640743256,59.3192367553711,0.0368626117706299,15.6800918579102,31.1871738433838,195.155181884766,60,11,60,1878,119264.358541046,3286134.57570874,1,NA
"183",183,-84.975933,29.66755,"APM2008051401","OtterTrawl",5,2008,0,1,0,0,0,0,0,-2.7,5.43621301651001,61.3317375183105,0.0374998226761818,15.7043571472168,30.1970233917236,195.27392578125,0,20,0,1879,115100.131207933,3288564.99750615,1,NA
"184",184,-85.012083,29.6413,"APM2008051402","OtterTrawl",5,2008,0,1,0,0,0,0,0,-3.5,4.00141143798828,65.8879699707031,0.0379244685173035,15.7902069091797,30.0998668670654,195.410018920898,0,18,0,1880,111496.55585839,3285773.81838819,1,NA
"185",185,-85.02245,29.630933,"APM2008051403","OtterTrawl",5,2008,0,1,0,0,0,0,0,-3.5,3.11053562164307,67.3312606811523,0.0382422804832458,15.8088245391846,30.0765972137451,195.443222045898,0,16,0,1881,110451.843108176,3284658.57522904,1,NA
"186",186,-85.05085,29.606117,"APM2008060202","OtterTrawl",6,2008,1,0,0,1,0,0,1,-1.2,0.368016988039017,71.1977157592773,0.039322804659605,15.8832540512085,30.9810256958008,195.631881713867,55,19,55,1883,107602.773589217,3282001.42484747,1,NA
"187",187,-85.037483,29.6591,"APM2008060204","OtterTrawl",6,2008,1,0,0,0,0,0,0,-3,3.40324783325195,66.6632995605469,0.0380529165267944,15.8262338638306,30.0474243164062,195.506790161133,0,11,0,1884,109103.859703935,3287834.27971758,1,NA
"188",188,-85.014567,29.6723,"APM2008060205","OtterTrawl",6,2008,1,1,0,0,0,0,0,-2.7,4.43484544754028,64.0796279907227,0.0377096198499203,15.7786455154419,30.1041603088379,195.42350769043,0,13,0,1885,111375.253176073,3289221.37835061,1,NA
"189",189,-84.9674,29.70835,"APM2008060206","OtterTrawl",6,2008,1,1,0,0,0,0,0,-2.2,2.00660681724548,57.9841079711914,0.0380390584468842,15.6308755874634,30.2572345733643,195.221115112305,0,13,0,1886,116082.349059892,3293062.90310806,1,NA
