"","X.1","Longitude","Latitude","Reference","Region","month","year","Sand","Mud","Rocks","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Temperature.Min","Nitrate.Range","Salinity.Min","BottomVegCover","Seagrass_PA","TH_PA","SY_PA","HA_PA","SeagrassCover","ID","X","Y","thinning","Light.bottom.min.calculated"
"111",111,-85.0065,29.606667,"APM2000011202",2,1,2000,0,1,0,-0.2,0.201608568429947,10,0.038606021553278,15.8142528533936,13.2509679794312,31.0146675109863,0,0,0,0,0,0,246,111904.603299129,3281912.83202607,1,2.5801203250885
"112",112,-84.922833,29.647333,"APM2000011204",2,1,2000,0,1,0,-0.2,0.161376744508743,10,0.0368196927011013,15.6729726791382,12.9748706817627,31.5257415771484,95,1,0,0,1,95,247,120168.656179751,3286146.40200201,1,20.233283996582
"113",113,-84.924,29.646667,"APM2000011205",2,1,2000,0,1,0,-0.2,0.242065101861954,10,0.0368235930800438,15.673620223999,12.9879035949707,31.4949626922607,25,1,0,0,1,25,248,120053.062766666,3286076.35534615,1,20.1806545257568
"114",114,-84.6855,29.821833,"APM2000012002",2,1,2000,1,0,0,-2.5,0.954830050468445,10,0.0308526493608952,15.0397939682007,12.4016666412354,31.0071086883545,0,0,0,0,0,0,250,143783.805624856,3304745.69430955,1,1.92291686046397e-11
"115",115,-84.626,29.845,"APM2000012101",2,1,2000,0,1,0,-1.3,1.27473711967468,10,0.0302493218332529,15.0037450790405,12.2220783233643,31.1787166595459,50,1,1,0,0,50,252,149619.633227603,3307132.4815508,1,0.000207581411814317
"116",116,-84.410667,29.904833,"APM2000020403",2,2,2000,1,0,0,-0.3,0.0923761054873466,8.68451595306396,0.0263375844806433,14.6613836288452,11.3823747634888,31.4400215148926,0,0,0,0,0,0,255,170637.137594465,3313131.22645018,1,18.1313400268555
"117",117,-84.898833,29.713667,"APM2000020702",2,2,2000,1,0,0,-1.7,1.20356166362762,10,0.035821370780468,15.4855899810791,13.5147638320923,30.3972282409668,0,0,0,0,0,0,256,122742.661285247,3293426.47809469,1,0.000341669627232477
"118",118,-84.896,29.657167,"APM2000021002",2,2,2000,1,0,0,-0.3,0.245291993021965,10,0.0365451984107494,15.6237230300903,12.7104654312134,32.1658515930176,80,1,0,0,0,80,258,122805.604843714,3287149.42764572,1,1.57410597801208
"119",119,-85.066833,29.6625,"APM2000022505",2,2,2000,1,0,0,-0.3,1.12015378475189,10,0.0382899828255177,15.8801412582397,14.2636318206787,29.9483318328857,0,0,0,0,0,0,263,106273.116869835,3288311.19495083,1,4.09341519116424e-05
"120",120,-85.002333,29.605833,"APM2000030204",2,3,2000,1,0,0,-0.1,0.184743821620941,10,0.0385805442929268,15.8086957931519,13.1711750030518,31.0629119873047,25,1,0,0,1,25,266,112305.385901425,3281806.33535415,1,20.1035537719727
"121",121,-85.002333,29.713,"APM2000030205",2,3,2000,0,1,0,-1.2,0.0923734232783318,10,0.0375271253287792,15.7293033599854,14.1016101837158,30.1553230285645,0,0,0,0,0,0,267,112717.035758446,3293695.58331214,1,15.4793834686279
"122",122,-84.992333,29.714,"APM2000030206",2,3,2000,0,1,0,-1.5,0.201576769351959,10,0.0376429706811905,15.7033834457397,14.0576906204224,30.1863918304443,0,0,0,0,0,0,268,113689.31960263,3293772.98024975,1,2.36427164077759
"123",123,-84.645333,29.848,"APM2000030906",2,3,2000,1,1,0,-0.4,0.12254698574543,10,0.0304345972836018,15.017707824707,12.2975597381592,31.1325492858887,0,0,0,0,0,0,269,147760.758880274,3307524.35380349,1,9.37270355224609
"124",124,-84.783333,29.698167,"APM2000031001",2,3,2000,1,0,0,-0.3,0.51794707775116,10,0.0345957353711128,15.3557977676392,12.5502996444702,31.349739074707,0,0,0,0,0,0,270,133870.727269501,3291334.89649583,1,1.10737240314484
"125",125,-84.785,29.776333,"APM2000041003",2,4,2000,1,0,0,-0.3,0.184748634696007,10,0.0332159772515297,15.3731966018677,12.9935140609741,30.7827796936035,20,1,0,0,1,20,279,133993.823193167,3300010.93616911,1,10.5391054153442
"126",126,-84.774833,29.7125,"APM2000041104",2,4,2000,1,0,0,-0.3,0.403155475854874,10,0.0341155268251896,15.3494167327881,12.7960643768311,31.3048877716064,0,0,0,0,0,0,281,134745.902280285,3292897.86546568,1,0.0487524941563606
"127",127,-84.815667,29.683167,"APM2000041106",2,4,2000,1,0,0,-0.3,0.369491934776306,10,0.0352973826229572,15.3972682952881,12.3213129043579,31.6513805389404,0,0,0,0,0,0,283,130684.298275885,3289773.99568386,1,1.32775430756737e-05
"128",128,-84.4025,29.904167,"APM2000050404",2,5,2000,1,0,0,-0.3,0.201521039009094,8.75681400299072,0.0261269249022007,14.635064125061,11.338173866272,31.442699432373,0,0,0,0,0,0,286,171424.092776633,3313033.9432847,1,18.1302623748779
"129",129,-84.8125,29.698,"APM2000050802",2,5,2000,1,0,0,-1,1.55718338489532,10,0.034715224057436,15.3847551345825,12.8075952529907,31.0101852416992,0,0,0,0,0,0,288,131045.37361724,3291409.27417202,1,2.15670851403532e-15
"130",130,-84.473167,29.906,"APM2000050902",2,5,2000,1,0,0,-0.4,1.51721167564392,8.04376697540283,0.0276288520544767,14.7956628799438,11.6484603881836,31.3843078613281,0,0,0,0,0,0,293,164601.815799788,3313441.75322365,1,0.0083408085629344
"131",131,-84.642,29.834,"APM2000050905",2,5,2000,0,1,0,-1.2,1.6430356502533,10,0.0304301753640175,15.0090322494507,12.2371225357056,31.1148128509521,100,1,0,0,1,100,294,148033.855047465,3305961.27001712,1,6.64047519194355e-08
"132",132,-84.672,29.8175,"APM2000050906",2,5,2000,0,1,0,-0.3,1.53188538551331,10,0.0307346284389496,15.0276384353638,12.3306665420532,31.0291538238525,100,1,0,0,0,100,295,145074.19917095,3304223.32379316,1,4.24849488922519e-10
"133",133,-84.995833,29.714,"APM2000060101",2,6,2000,0,1,0,-0.2,0.122616194188595,10,0.037601787596941,15.7122097015381,14.0725593566895,30.1762008666992,50,1,0,0,0,50,296,113350.367596749,3293784.71134338,1,15.4761037826538
"134",134,-85.017,29.615333,"APM2000060203",2,6,2000,0,1,0,-0.3,1.29481852054596,10,0.0384953841567039,15.8191146850586,13.6162672042847,30.5771732330322,0,0,0,0,0,0,299,110920.008930255,3282909.5261974,1,4.19919565786131e-09
"135",135,-84.631667,29.788333,"APM2000060602",2,6,2000,1,0,0,-0.3,0.184748947620392,10,0.0306178219616413,14.9863309860229,11.9099683761597,31.1710910797119,0,0,0,0,0,0,300,148873.29599242,3300864.36602513,1,14.3104887008667
"136",136,-84.658333,29.834833,"APM2000060606",2,6,2000,0,1,0,-0.1,0.806161820888519,10,0.0305802449584007,15.0212373733521,12.3045568466187,31.0794410705566,95,1,0,0,1,95,301,146457.270100717,3306103.79617184,1,19.4069538116455
"137",137,-84.954167,29.621,"APM2000070607",2,7,2000,1,0,0,-0.2,0.122664198279381,10,0.036888238042593,15.7339010238647,13.1436786651611,30.6037445068359,2,1,0,0,1,2,307,117032.402549841,3283328.4888353,1,19.8945236206055
"138",138,-84.678167,29.827,"APM2000071201",2,7,2000,1,0,0,-1.7,0.461875230073929,10,0.0307789705693722,15.034595489502,12.3741397857666,31.0262680053711,0,0,0,0,0,0,308,144511.385199457,3305296.12776436,1,1.31326174823698e-07
"139",139,-84.8065,29.75,"APM2000071202",2,7,2000,1,1,0,-0.3,1.60298264026642,10,0.0338202826678753,15.395658493042,13.1377429962158,30.6262989044189,80,1,0,0,1,80,309,131816.755029277,3297158.39478114,1,3.22645604455829e-07
"140",140,-84.6295,29.789,"APM2000071701",2,7,2000,1,0,0,-0.3,0.122577965259552,10,0.0306053292006254,14.9845695495605,11.8978691101074,31.1729068756104,0,0,0,0,0,0,313,149085.28614162,3300931.73931219,1,23.9415550231934
"141",141,-85.028,29.613667,"APM2000080906",2,8,2000,1,1,0,-0.3,1.7836925983429,10,0.0387596413493156,15.8370561599731,13.6928176879883,30.6431922912598,30,1,0,0,1,30,321,109847.23251809,3282761.75293965,1,2.25151480792718e-10
"142",142,-85.008,29.606,"APM2000082305",2,8,2000,1,0,0,-1,0.122671894729137,10,0.0386629216372967,15.8179187774658,13.2480916976929,31.054027557373,100,1,0,0,1,100,326,111756.619996091,3281843.86730365,1,5.12914752960205
"143",143,-84.999833,29.703167,"APM2000091201",2,9,2000,0,1,0,-0.3,1.12015116214752,10,0.0376074723899364,15.7231702804565,14.0665311813354,30.1577568054199,0,0,0,0,0,0,327,112921.344582848,3292596.30100719,1,3.53540817741305e-05
"144",144,-84.793333,29.770667,"APM2000091303",2,9,2000,1,0,0,-0.4,0.184748485684395,10,0.0334249511361122,15.3963680267334,13.0680589675903,30.6947021484375,50,1,0,0,1,50,329,133166.735519721,3299408.94005801,1,2.81674599647522
"145",145,-84.545833,29.903667,"APM2000101106",2,10,2000,1,1,0,-0.4,0.122518122196198,10,0.0280985739082098,14.7221546173096,11.7006988525391,31.1760005950928,30,1,0,0,1,30,338,157572.092908607,3313397.69986255,1,2.29290533065796
"146",146,-84.692167,29.826833,"APM2000101601",2,10,2000,1,1,0,-2,0.201543405652046,10,0.0309114884585142,15.0459098815918,12.4374599456787,30.9962463378906,0,0,0,0,0,0,340,143156.763464517,3305320.9807008,1,5.59118461751495e-06
"147",147,-84.679333,29.829333,"APM2000101602",2,10,2000,1,1,0,-2.2,0.184750139713287,10,0.0307923499494791,15.0364236831665,12.3853521347046,31.0247859954834,0,0,0,0,0,0,341,144406.891767098,3305558.51390026,1,0.000455474044429138
"148",148,-84.587167,29.879,"APM2000101603",2,10,2000,1,1,0,-2,0.560070097446442,10,0.0291785728186369,14.8782176971436,12.0395746231079,31.2163257598877,80,1,1,0,1,80,342,153492.2851545,3310785.84383317,1,0.0480426549911499
"149",149,-84.6415,29.839333,"APM2000101604",2,10,2000,1,1,0,-2.5,1.08216917514801,10,0.0304101593792439,15.0111131668091,12.2541952133179,31.1279048919678,0,0,0,0,0,0,343,148100.938954781,3306551.27090482,1,4.20045253122225e-05
"150",150,-84.734167,29.732667,"APM2000101806",2,10,2000,1,0,0,-0.3,0.24521392583847,10,0.0336581617593765,15.273754119873,12.1544618606567,32.5165481567383,5,1,0,0,1,5,347,138756.014816646,3295006.78952768,1,1.2537043094635
"151",151,-84.575667,29.828167,"APM2000102004",2,10,2000,1,0,0,-0.4,0.201543405652046,10,0.0296134613454342,14.8763227462769,11.6687288284302,32.2275505065918,0,0,0,0,0,0,349,154428.495461313,3305113.02803779,1,2.21852691772995e-09
"152",152,-84.585667,29.8165,"APM2000102005",2,10,2000,1,1,0,-2.5,0.0805531069636345,10,0.0299128163605928,14.9074592590332,11.6944789886475,32.222240447998,10,1,1,0,0,10,350,153421.073757886,3303849.07770006,1,0.00332373334094882
"153",153,-84.6635,29.783833,"APM2000102007",2,10,2000,1,0,0,-0.4,0.122580543160439,10,0.031131548807025,15.034086227417,12.0119972229004,31.3370704650879,0,0,0,0,0,0,352,145777.526034693,3300462.76779042,1,6.13713026046753
"154",154,-84.672333,29.786333,"APM2000110805",2,11,2000,1,0,0,-1.1,0.0805771499872208,10,0.031053714454174,15.0362854003906,12.1458206176758,31.2274322509766,0,0,0,0,0,0,358,144931.711964554,3300767.2842638,1,1.23538592688988e-08
"155",155,-84.7195,29.810667,"APM2000112001",2,11,2000,1,0,0,-1.5,0.122565925121307,10,0.0313509553670883,15.1059331893921,12.5814046859741,30.9320831298828,0,0,0,0,0,0,359,140455.215033668,3303612.94883286,1,7.94665718078613
"156",156,-84.661833,29.781833,"APM2000120601",2,12,2000,1,0,0,-0.4,0.0805804803967476,10,0.0312118884176016,15.0367431640625,11.9518642425537,31.4059429168701,0,0,0,0,0,0,363,145931.767464649,3300235.79923145,1,21.5799579620361
"157",157,-84.615,29.797333,"APM2000120604",2,12,2000,1,0,0,-0.2,0.0805684775114059,10,0.0303094517439604,14.9603033065796,11.896258354187,31.4558906555176,0,0,0,0,0,0,364,150517.169297508,3301811.89022338,1,23.6293811798096
"158",158,-84.592667,29.815667,"APM2000120605",2,12,2000,1,0,0,-0.3,0.122563771903515,10,0.029988419264555,14.9223680496216,11.7695283889771,32.0117378234863,5,1,1,0,0,5,365,152741.141177595,3303777.80102288,1,6.8551607131958
"159",159,-84.7035,29.820833,"APM2000120705",2,12,2000,1,0,0,-1.2,0.184749886393547,10,0.031021436676383,15.0550451278687,12.4882192611694,30.9707660675049,0,0,0,0,0,0,368,142039.243553638,3304690.67778735,1,0.000418381445342675
"160",160,-84.9745,29.613333,"APM2000121209",2,12,2000,1,0,0,-0.2,0.288631588220596,10,0.0377245172858238,15.7606325149536,13.0945873260498,30.7325172424316,90,1,0,0,1,90,370,115032.289344265,3282545.42985022,1,0.650740563869476
"161",161,-84.996833,29.7135,"APM2000121216",2,12,2000,1,1,0,-0.2,0.092373438179493,10,0.0375811941921711,15.7166223526001,14.0799932479858,30.1711044311523,0,0,0,0,0,0,372,113251.602884211,3293732.59428305,1,15.4789686203003
"162",162,-84.578667,29.872,"APM2000121303",2,12,2000,1,0,0,-1.2,1.56362402439117,10,0.0290087852627039,14.8494749069214,11.9537954330444,31.2711181640625,0,0,0,0,0,0,373,154289.709743817,3309983.80509305,1,0.490853905677795
"163",163,-85.014,29.692033,"APM2001010401",2,1,2001,0,1,0,-1,2.40170526504517,10,0.0375431589782238,15.7666797637939,14.0923099517822,30.1126766204834,0,0,0,0,0,0,375,111506.260723494,3291408.69469113,1,3.73764805772225e-06
"164",164,-84.985933,29.611417,"APM2001010502",2,1,2001,1,0,0,-0.2,0.378201752901077,10,0.0380862802267075,15.7794542312622,13.137767791748,30.8376598358154,25,1,0,0,1,25,376,113916.658093644,3282370.97648161,1,0.656981766223907
"165",165,-84.974617,29.615067,"APM2001010503",2,1,2001,1,0,0,-0.2,0.468859851360321,10,0.0376205891370773,15.7596139907837,13.1581468582153,30.6497898101807,75,1,0,0,1,75,377,115027.552490976,3282738.18750141,1,0.0197784602642059
"166",166,-84.91325,29.705783,"APM2001010701",2,1,2001,1,0,0,-2,2.73437261581421,10,0.0364302545785904,15.5173959732056,13.5747032165527,30.4195423126221,0,0,0,0,0,0,380,121316.888612733,3292599.11204356,1,3.32238960254472e-06
"167",167,-84.568817,29.889933,"APM2001011004",2,1,2001,0,1,0,-0.4,0.0923759192228317,10,0.0287033729255199,14.809549331665,11.8904695510864,31.1985816955566,100,1,1,0,0,100,383,155303.679464384,3311943.22726814,1,9.15353202819824
"168",168,-84.5153,29.88945,"APM2001011006",2,1,2001,1,0,0,-2.8,2.51484489440918,10,0.0278514232486486,14.7356967926025,11.6375217437744,31.2379665374756,0,0,0,0,0,0,385,160474.322754495,3311730.10660053,1,9.92198602034478e-06
"169",169,-84.874033,29.665733,"APM2001011201",2,1,2001,1,0,0,-0.4,0.277118235826492,10,0.0360815301537514,15.5689849853516,12.560357093811,32.4037322998047,0,0,0,0,0,0,386,124965.872683163,3288028.15402221,1,0.854272603988647
"170",170,-84.797867,29.709517,"APM2001011204",2,1,2001,1,0,0,-0.4,1.57860660552979,10,0.0341332219541073,15.3690814971924,13.15735912323,30.5528144836426,80,1,0,0,1,80,387,132504.571161777,3292640.13228674,1,0.0253624357283115
"171",171,-84.82045,29.755683,"APM2001011301",2,1,2001,1,1,0,-2.6,0.403128027915955,10,0.0339527390897274,15.4088249206543,13.1799049377441,30.6137580871582,0,0,0,0,0,0,388,130487.314975418,3297833.47329093,1,9.80959521257319e-05
"172",172,-84.822533,29.735833,"APM2001020405",2,2,2001,1,1,0,-3.1,2.48678708076477,10,0.0341526418924332,15.4010667800903,13.2003545761108,30.5697994232178,0,0,0,0,0,0,390,130212.698215382,3295638.198476,1,1.16890660706304e-07
"173",173,-84.892517,29.659517,"APM2001020504",2,2,2001,1,1,0,-0.4,0.378196209669113,10,0.0364596135914326,15.6122407913208,12.6912231445312,32.2037200927734,50,1,0,0,1,50,392,123151.858441735,3287398.75467523,1,0.426278740167618
"174",174,-84.918583,29.652617,"APM2001020505",2,2,2001,1,1,0,-0.7,0.461862742900848,10,0.0367851331830025,15.6558895111084,12.979193687439,31.5536441802979,100,1,0,0,1,100,393,120600.359757271,3286718.62257716,1,0.0811313912272453
"175",175,-84.953133,29.624833,"APM2001020506",2,2,2001,1,1,0,-0.7,0.403207361698151,10,0.0366477593779564,15.7325172424316,13.2697267532349,30.4892387390137,50,1,0,0,1,50,394,117147.153966519,3283750.28883662,1,0.298988223075867
"176",176,-84.657517,29.8334,"APM2001020602",2,2,2001,1,0,0,-0.6,0.923761367797852,10,0.030573571100831,15.0203199386597,12.2989225387573,31.0801677703857,10,1,0,0,1,10,396,146531.128343866,3305942.33771947,1,19.4768009185791
"177",177,-84.767867,29.78375,"APM2001020606",2,2,2001,1,0,0,-0.5,0.184748843312263,10,0.0327427424490452,15.3109512329102,12.8643503189087,30.8852214813232,10,1,0,0,1,10,399,135678.702116939,3300779.33017116,1,0.0359931848943233
"178",178,-84.831717,29.754933,"APM2001021204",2,2,2001,1,0,0,-1.9,0.277122110128403,10,0.0341048091650009,15.4163856506348,13.2171382904053,30.5930423736572,0,0,0,0,0,0,405,129393.980229859,3297786.47338865,1,0.0517460890114307
"179",179,-84.73445,29.7494,"APM2001030504",2,3,2001,1,1,0,-0.5,1.59380960464478,10,0.0331152267754078,15.2450113296509,12.3119840621948,32.0374717712402,75,1,0,0,1,75,411,138788.718120645,3296863.76989066,1,3.62380181417876e-10
"180",180,-84.967283,29.615067,"APM2001030705",2,3,2001,1,0,0,-0.4,0.122667193412781,10,0.0374662131071091,15.7491130828857,13.0773019790649,30.6626033782959,0,0,0,0,0,0,420,115738.492432341,3282713.79896564,1,10.029860496521
"181",181,-84.653483,29.781883,"APM2001030801",2,3,2001,1,0,0,-1,0.0923743844032288,10,0.0311633590608835,15.027681350708,11.8743953704834,31.4146251678467,5,1,0,0,1,5,421,146739.876381927,3300215.69172229,1,3.53724135493394e-05
"182",182,-84.647683,29.78685,"APM2001030802",2,3,2001,1,0,0,-0.5,0.241729453206062,10,0.0308394003659487,15.0082931518555,11.9782676696777,31.2198657989502,15,1,0,0,1,15,422,147318.519621222,3300748.84200984,1,1.49669823201748e-08
"183",183,-84.573467,29.83135,"APM2001030803",2,3,2001,1,0,0,-2,0.461875230073929,10,0.0295502301305532,14.8700122833252,11.6677103042603,32.2069358825684,0,0,0,0,0,0,423,154652.222530248,3305459.45912584,1,2.14672137843763e-08
"184",184,-84.97295,29.727,"APM2001031101",2,3,2001,0,1,0,-0.6,0.811522603034973,10,0.0376654528081417,15.6681547164917,13.9912996292114,30.2587394714355,0,0,0,0,0,0,427,115616.082374939,3295150.41821491,1,0.373385578393936
"185",185,-84.729133,29.735317,"APM2001040103",2,4,2001,1,0,0,-0.8,0.184747442603111,10,0.0335570573806763,15.2598085403442,12.0958442687988,32.6057510375977,0,0,0,0,0,0,428,139252.859304334,3295284.97307095,1,22.4370422363281
"186",186,-84.942133,29.62845,"APM2001040202",2,4,2001,1,0,0,-0.8,0.245321124792099,10,0.0367213040590286,15.7222461700439,13.1199789047241,30.9688701629639,90,1,0,0,1,90,430,118227.017641064,3284115.17669135,1,20.243953704834
"187",187,-84.980317,29.69,"APM2001040203",2,4,2001,0,1,0,-1.8,3.02370285987854,10,0.037712674587965,15.6873712539673,13.907585144043,30.203670501709,0,0,0,0,0,0,431,114761.185939584,3291070.22055767,1,2.23291626753053e-05
"188",188,-85.030067,29.67955,"APM2001040307",2,4,2001,0,1,0,-2.4,3.24210119247437,10,0.0376558788120747,15.8098487854004,14.1446800231934,30.0652198791504,0,0,0,0,0,0,432,109901.58594734,3290077.99428515,1,3.55519077857025e-05
"189",189,-85.0024,29.663717,"APM2001040308",2,4,2001,0,1,0,-2.7,5.5423846244812,10,0.0376752056181431,15.7588415145874,13.9143390655518,30.1316051483154,0,0,0,0,0,0,433,112521.069770585,3288228.27504492,1,8.14111658087313e-08
"190",190,-84.999517,29.683333,"APM2001040309",2,4,2001,0,1,0,-2.2,3.32934522628784,10,0.037630770355463,15.7386112213135,13.9822731018066,30.14768409729,0,0,0,0,0,0,434,112875.738938904,3290394.82866978,1,3.66660174222488e-07
"191",191,-85.012917,29.665133,"APM2001040604",2,4,2001,0,1,0,-2.6,5.17877435684204,10,0.0377539098262787,15.7787141799927,13.9911298751831,30.1061305999756,0,0,0,0,0,0,435,111507.502289838,3288420.7031312,1,8.89920556801371e-07
"192",192,-84.649017,29.7832,"APM2001040703",2,4,2001,1,0,0,-0.8,0.0923744067549706,10,0.0310379266738892,15.0178899765015,11.8801908493042,31.3528785705566,0,0,0,0,0,0,437,147176.625271076,3300348.07554917,1,5.00923015351873e-05
"193",193,-84.66225,29.837,"APM2001040807",2,4,2001,1,0,0,-0.5,0.461875945329666,10,0.0306166242808104,15.0251483917236,12.3275985717773,31.0730171203613,0,0,0,0,0,0,440,146086.121991447,3306356.21668034,1,9.24441242218018
"194",194,-84.717367,29.745983,"APM2001041201",2,4,2001,1,1,0,-0.3,0.184747740626335,10,0.0330862924456596,15.2106733322144,12.0342035293579,32.583553314209,95,1,0,0,1,95,444,140430.024200555,3296431.31341564,1,21.6846313476562
"195",195,-84.724633,29.738133,"APM2001041206",2,4,2001,1,1,0,-0.6,0.0806158259510994,10,0.0334501937031746,15.2464828491211,12.0546207427979,32.656852722168,0,0,0,0,0,0,448,139698.578314623,3295583.25879383,1,22.3222637176514
"196",196,-84.607433,29.858267,"APM2001050403",2,5,2001,1,0,0,-1,1.00766551494598,10,0.0298179741948843,14.9524040222168,12.1211652755737,31.3411293029785,40,1,0,0,1,40,449,151461.149116585,3308547.54585652,1,2.29243493080139
"197",197,-84.689467,29.781317,"APM2001050503",2,5,2001,1,0,0,-1.3,1.44501972198486,10,0.0314116664230824,15.0689783096313,12.191764831543,31.4110164642334,10,1,0,0,1,10,452,143256.084002007,3300263.88250137,1,8.13435649582267e-20
"198",198,-84.646283,29.847433,"APM2001050504",2,5,2001,1,1,0,-1,0.0805277079343796,10,0.0304429288953543,15.018253326416,12.3003740310669,31.1302871704102,80,1,0,0,1,80,453,147666.905152694,3307464.37549656,1,19.1977291107178
"199",199,-84.655867,29.838467,"APM2001050505",2,5,2001,1,0,1,-1.3,0.628170430660248,10,0.0305494926869869,15.0208959579468,12.3059177398682,31.0915660858154,0,0,0,0,0,0,454,146708.563593778,3306499.29643149,1,19.326229095459
